ID,WS023_S167,WS026_S140,WS027_S171,WS028_S161,WS029_S141,WS031_S151,WS032_S170,WS034_S142,WS035_S152,WS036_S172,Taxon,Kingdom,Phylum,Class,Order,Family,Genus,Species,Confidence
bdf5787ee2d87271ac84e03989ca8013,0,0,0,0,0,0,50,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,NA,NA,0.9933862519327392
943250fd639f3a705387de606b99faa4,0,0,0,0,0,0,50,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,0.9999424284169172
e7b2c490d6aecaddf7d98e73a0c4929b,0,0,0,0,0,0,0,50,0,0,d__Bacteria;p__Bacillota;c__Bacilli,Bacteria,Bacillota,Bacilli,NA,NA,NA,NA,0.999920970897808
bbacaae35aa6bfe8a4b066449a226787,0,0,0,0,0,0,0,34,16,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,0.99723667173708
51c48d812ba806df17ec3199b57c9c65,0,0,0,0,0,0,0,0,50,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9983545944995966
ee02b390115bf6003b1ac793fac01d47,0,0,0,0,0,0,0,0,50,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,0.9969667218409632
fbedc7ca1ea94330b05f4b982b73cc2c,0,0,0,0,0,0,0,0,29,21,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__UBA6065;g__UBA6065;s__UBA6065 sp019661795,Bacteria,Patescibacteria,Paceibacteria,UBA9973,UBA6065,UBA6065,UBA6065 sp019661795,0.7433278544153652
2ba1f871a433a1289c51788509e16d0d,0,0,0,0,0,0,0,0,21,29,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,NA,NA,0.9963076830319066
eb96fffd8882c1a53497d3889ba9831f,0,0,0,0,0,0,0,0,20,30,d__Bacteria;p__Omnitrophota;c__Koll11;o__Tantalellales;f__Tantalellaceae;g__JAHJBY01;s__JAHJBY01 sp018813285,Bacteria,Omnitrophota,Koll11,Tantalellales,Tantalellaceae,JAHJBY01,JAHJBY01 sp018813285,0.8016391713865711
d5a5797a23b24aaa4b29180d97555b2c,0,0,0,0,0,0,0,0,7,43,d__Bacteria;p__Planctomycetota;c__UBA11346;o__UBA11346;f__UBA11346;g__UBA11346;s__UBA11346 sp022841245,Bacteria,Planctomycetota,UBA11346,UBA11346,UBA11346,UBA11346,UBA11346 sp022841245,0.8751765341572063
b04e8bc7b4ab117c0504436b1eff59d2,49,0,0,0,0,0,0,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9749529108577406
8c9245d666e752046e3fba0f6232833b,43,6,0,0,0,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium altum,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Bradyrhizobium altum,0.9834387832857556
f4902caebea33547887297156644a44b,42,0,7,0,0,0,0,0,0,0,d__Bacteria;p__Omnitrophota;c__Koll11;o__Gygaellales;f__Profunditerraquicolaceae,Bacteria,Omnitrophota,Koll11,Gygaellales,Profunditerraquicolaceae,NA,NA,0.9278277039189434
739d56b2e50a84203b0a83138f4feb20,26,0,0,0,0,0,0,0,23,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__JACDDU01;s__JACDDU01 sp013816845,Bacteria,Pseudomonadota,Gammaproteobacteria,DSM-16500,DSM-16500,JACDDU01,JACDDU01 sp013816845,0.7773091334447119
eef469e4215a7145fcecb2821023fbf9,22,0,0,0,27,0,0,0,0,0,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__SM23-39;g__REEB52;s__REEB52 sp018968815,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,SM23-39,REEB52,REEB52 sp018968815,0.8196472253897636
125ca9fd12e96de382b61fb86eb07d9b,20,0,14,4,0,11,0,0,0,0,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__CAJBRS01;g__CAJBRS01;s__CAJBRS01 sp903958115,Bacteria,Patescibacteria,Paceibacteria,UBA9973,CAJBRS01,CAJBRS01,CAJBRS01 sp903958115,0.9665164527208754
cdca6cfdb4a0174a8b447a365428017f,16,0,0,17,16,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__Bog-950;s__Bog-950 sp028288545,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,LD1,Bog-950,Bog-950 sp028288545,0.8281747680848033
e5f6d7353d104c24c64022306ba79505,9,0,25,0,15,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__JACDDU01;s__JACDDU01 sp013816845,Bacteria,Pseudomonadota,Gammaproteobacteria,DSM-16500,DSM-16500,JACDDU01,JACDDU01 sp013816845,0.959350623208779
39de358413fad138d31735212b9e4f56,0,49,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,0.7852321085688961
a88d96dadf693cc899d16637180e06de,0,49,0,0,0,0,0,0,0,0,d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Pseudopelobacteraceae,NA,NA,0.8871062542761066
e0e77ab99e83e9a88709e0f8d61ed8ba,0,23,26,0,0,0,0,0,0,0,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfuricurvum;s__Sulfuricurvum sp002633015,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfuricurvum,Sulfuricurvum sp002633015,0.7963138304262835
887d7cb9fb4017900c107e8e3d341364,0,17,0,0,7,0,0,0,25,0,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,NA,NA,NA,0.816956230330916
bd11961d5d01a8beaf46b2d1b3969b61,0,9,0,40,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,OLB17,NA,0.9881033245362684
dfc00f4174e2514f6f8d20f3e261cf28,0,0,9,30,10,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__Bog-950;s__Bog-950 sp028288545,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,LD1,Bog-950,Bog-950 sp028288545,0.7729265983663755
e925ecc62cc0569ccf4a40446d5dde2e,0,0,0,49,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__2-12-FULL-35-15;f__2-12-FULL-35-15;g__2-12-FULL-35-15;s__2-12-FULL-35-15 sp016707685,Bacteria,Bacteroidota,Bacteroidia,2-12-FULL-35-15,2-12-FULL-35-15,2-12-FULL-35-15,2-12-FULL-35-15 sp016707685,0.8859013259559856
13bebc4d1312f9eeee5db145d18c4e27,0,0,0,25,0,4,20,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-5;g__JADKFD01;s__JADKFD01 sp016717705,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-5,JADKFD01,JADKFD01 sp016717705,0.9956315418358582
56ad5c45ba0e9fb2312e97b4003cdc07,0,0,0,24,20,5,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,0.9920793693173484
f3f403395b9dea01c30add723fa27709,0,0,0,11,24,0,7,7,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Nitrincola,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Nitrincola,NA,0.7218057163432431
02cbed98988ebfe82933026f926c423f,0,0,0,9,0,40,0,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9999999784793088
0fe37b42952c3bf936bdecdb9cb581a7,0,0,0,0,49,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500,Bacteria,Pseudomonadota,Gammaproteobacteria,DSM-16500,DSM-16500,NA,NA,0.9997038889066558
f81c6b2e4edf2271d06cc0bfd02fa8b5,0,0,0,0,0,49,0,0,0,0,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Rectinemataceae,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Rectinemataceae,NA,NA,0.9850544522768224
35326487caa624c908c69aae32e74b6a,0,0,0,0,0,49,0,0,0,0,d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Halobacteriovorax,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,Halobacteriovorax,NA,0.8210166392710772
8b43d1a824904059e040a05a9a9fd67f,0,0,0,0,0,49,0,0,0,0,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__PALSA-1337;g__C7867-002;s__C7867-002 sp903870315,Bacteria,Patescibacteria,Paceibacteria,UBA9973,PALSA-1337,C7867-002,C7867-002 sp903870315,0.798533937705354
dc169bc0eeadf93da0fa9b475638b2c0,0,0,0,0,0,49,0,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.999211699349135
5e0365e6db10934b877194fedb8ac7f4,0,0,0,0,0,0,0,49,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__UBA4722,Bacteria,Pseudomonadota,Gammaproteobacteria,DSM-16500,DSM-16500,UBA4722,NA,0.7529263429071081
